Date,AAPL,AMZN,TSLA
2/24/17,87106400,3688000,40858000
2/27/17,81029600,2713600,57304000
2/28/17,93931600,2793700,30390500
3/1/17,145658400,2760100,24047500
3/2/17,104844000,2132100,16759000
3/3/17,84432400,1941100,14597000
3/6/17,87000000,2610400,16777500
3/7/17,69785200,2247600,17297500
3/8/17,74828800,2286500,18626000
3/9/17,88623600,2048200,19396500
3/10/17,78451200,2436400,15331500
3/13/17,69686800,1909700,15113000
3/14/17,61236400,2130600,37992000
3/15/17,102767200,2562200,26654000
3/16/17,76928000,1842300,35661000
3/17/17,175540000,3384400,32487500
3/20/17,86168000,2282700,18071500
3/21/17,158119600,4382900,34543000
3/22/17,103440800,2658700,20296500
3/23/17,81385200,1953000,16601000
3/24/17,89582400,2138300,28236500
3/27/17,94300400,2755800,31154000
3/28/17,133499200,3041600,39938000
3/29/17,116760000,4485800,18381000
3/30/17,84829200,2762700,20742000
3/31/17,78646800,3957600,16473000
4/3/17,79942800,3422300,69443000
4/4/17,79565600,4984700,50673000
4/5/17,110871600,7508400,39404500
4/6/17,84596000,6344100,27603000
4/7/17,66688800,3710900,22898000
4/10/17,75733600,3184300,38322500
4/11/17,121517600,3012700,28623000
4/12/17,81400000,2456100,30253500
4/13/17,71291600,3174600,46423000
4/17/17,66328400,2854700,20693500
4/18/17,58790000,2999200,15178500
4/19/17,69313600,2870200,19490000
4/20/17,93278400,2814400,30747000
4/21/17,69283600,2420500,22549000
4/24/17,68537200,3122900,25417500
4/25/17,75486000,3380600,33688500
4/26/17,80164800,2608900,23475000
4/27/17,56985200,5305500,17343000
4/28/17,83441600,7364700,22527500
5/1/17,134411600,5466500,44148000
5/2/17,181408800,3848800,26914000
5/3/17,182788000,3582700,35667000
5/4/17,93487600,2418400,70760000
5/5/17,109310800,2866400,40886500
5/8/17,195009600,3415700,35032500
5/9/17,156521600,3262100,48382500
5/10/17,103222800,2096500,28708000
5/11/17,109020400,2194100,23769000
5/12/17,130108000,3625900,20608000
5/15/17,104038800,4270600,38110000
5/16/17,80194000,3126100,20762500
5/17/17,203070800,5145600,33559500
5/18/17,134272800,3939300,28269000
5/19/17,107843200,3972100,23438000
5/22/17,91865600,2642200,21646000
5/23/17,79675600,2415600,21592000
5/24/17,76712000,2446000,25166500
5/25/17,76942400,4822000,25070000
5/26/17,87710400,3469200,39011000
5/30/17,80507600,3263100,38914500
5/31/17,97804800,3913100,49817000
6/1/17,65616400,2454800,38040000
6/2/17,111082800,3752300,27951000
6/5/17,101326800,2719900,33922000
6/6/17,106499600,3346400,55434000
6/7/17,84278400,2823000,46990000
6/8/17,85003200,2767900,45307500
6/9/17,259530800,7647700,86307000
6/12/17,289229200,9447200,52588500
6/13/17,136661600,4580000,59039500
6/14/17,126124800,3974900,64092000
6/15/17,128661600,5373900,52132500
6/16/17,201444400,11472700,33655000
6/19/17,130165600,5043400,32746500
6/20/17,99600400,4076800,37193500
6/21/17,85063200,2922500,24616000
6/22/17,76425200,2253400,37649000
6/23/17,141757600,2879100,32229000
6/26/17,102769600,3386200,33020500
6/27/17,99047600,3782400,34982000
6/28/17,88329600,3737600,31512500
6/29/17,125997600,4303000,41105000
6/30/17,92096400,3390300,29242500
7/3/17,57111200,2909100,31527000
7/5/17,86278400,3653000,85233500
7/6/17,96515200,3259600,96622500
7/7/17,76806800,2643400,70884500
7/10/17,84362400,3546300,69104500
7/11/17,79127200,2982700,57797000
7/12/17,99538000,3608600,51730500
7/13/17,100797600,2880800,42972500
7/14/17,80528400,2102500,28126000
7/17/17,95174000,3712600,49384500
7/18/17,71475200,4007600,31868500
7/19/17,83692000,2964000,31785000
7/20/17,68974800,3097500,25831000
7/21/17,105010400,2734600,24508000
7/24/17,85972800,3288000,43185500
7/25/17,75415600,2447600,34946000
7/26/17,63124000,2921300,24104000
7/27/17,129905200,10991700,41512000
7/28/17,68854800,7709400,24402000
7/31/17,79383600,7352100,42675500
8/1/17,141474400,4572600,41515500
8/2/17,279747200,4070000,65457500
8/3/17,108389200,3255800,67675000
8/4/17,82239600,2730300,46344500
8/7/17,87481200,2676600,31622500
8/8/17,144823600,2902800,37249000
8/9/17,104526000,3569700,34460500
8/10/17,163217200,5684100,35464500
8/11/17,105028400,3468000,21829000
8/14/17,88490800,3172900,22596000
8/15/17,117862000,2549300,15425500
8/16/17,110686400,3132100,17069000
8/17/17,111762400,3512400,25138500
8/18/17,109712400,3284800,27041000
8/21/17,105474000,3164500,32477000
8/22/17,86418400,2750000,21610000
8/23/17,77596400,2668300,24772500
8/24/17,79275600,5195700,22923500
8/25/17,101920400,3324800,17420000
8/28/17,103864000,2596700,18820000
8/29/17,118067600,2874300,20368500
8/30/17,109078400,2904600,17064500
8/31/17,107140400,3331500,20364000
9/1/17,66364400,2535900,15247500
9/5/17,117874000,2883200,19175500
9/6/17,86606800,2129900,20457000
9/7/17,87714000,2566800,21196000
9/8/17,114446000,2605300,16317500
9/11/17,126323200,2186700,38335500
9/12/17,286856000,2481100,29864500
9/13/17,179629600,3374700,20926000
9/14/17,95042800,3913300,36012500
9/15/17,196458400,3760200,27102500
9/18/17,113077600,3411300,35940000
9/19/17,83242400,2671100,32259500
9/20/17,211805600,2888800,24595500
9/21/17,150046800,2337600,23091000
9/22/17,186581600,2641800,40797000
9/25/17,177549200,5124000,38029500
9/26/17,146640000,3564800,35781500
9/27/17,102016800,3148900,30301500
9/28/17,88022000,2522600,26598000
9/29/17,105199200,2543800,25535500
10/2/17,74795200,2442900,26434000
10/3/17,64921200,2666600,50768000
10/4/17,80655200,2527400,40817500
10/5/17,85135200,3229200,20858500
10/6/17,69630400,3782100,21487500
10/9/17,65051600,2938600,37468500
10/10/17,62468000,3084900,34892500
10/11/17,67622400,2337100,22504000
10/12/17,64500400,4067300,20435000
10/13/17,65576800,2431500,17702500
10/16/17,96486000,2008900,26877500
10/17/17,75989200,2319700,16466500
10/18/17,65496800,2499700,24695500
10/19/17,170336800,3108200,25309000
10/20/17,95896400,2365100,24652000
10/23/17,87937200,3494100,28736500
10/24/17,71028800,2723900,22458500
10/25/17,84828400,3033100,42970500
10/26/17,68002000,5618700,25117500
10/27/17,177816800,16565000,34898500
10/30/17,178803200,6613100,21272000
10/31/17,144187200,3477000,28361500
11/1/17,134551200,3755500,42286500
11/2/17,165573600,3684900,98957000
11/3/17,237594400,3751500,44470000
11/6/17,140105200,3381100,32430000
11/7/17,97446000,2689000,26471500
11/8/17,97638000,2581500,23626500
11/9/17,117930400,3732700,27235500
11/10/17,100582000,2179900,23127000
11/13/17,67928400,2918400,37924500
11/14/17,99130000,3138400,28380500
11/15/17,116632400,3928700,29893500
11/16/17,94550000,2213300,29110500
11/17/17,87598000,2413400,68675500
11/20/17,65049600,2163900,41238500
11/21/17,100525200,2479400,36306500
11/22/17,102355600,3555300,24588000
11/24/17,56106800,3528000,16220500
11/27/17,82867200,6744000,22779500
11/28/17,105715200,4559400,24747500
11/29/17,166665600,9257500,43837000
11/30/17,166108800,4509200,21758000
12/1/17,159037200,4107100,21464500
12/4/17,130169600,5931900,29175500
12/5/17,109400800,4079800,23232500
12/6/17,114240000,2853300,35976500
12/7/17,102693200,2511600,23903000
12/8/17,93420800,3050100,17342500
12/11/17,141095200,2363500,39690000
12/12/17,77636800,2235900,43666000
12/13/17,95273600,2616800,31107500
12/14/17,81906000,3214300,28999500
12/15/17,160677200,4778600,34666000
12/18/17,117684400,2947600,27381000
12/19/17,109745600,2587800,34125000
12/20/17,93902400,2371200,29769000
12/21/17,83799600,2123100,21926000
12/22/17,65397600,1585100,21079000
12/26/17,132742000,2005200,21892000
12/27/17,85992800,1867200,23560500
12/28/17,65920800,1841700,21581500
12/29/17,103999600,2688400,18886000
1/2/18,102223600,2694500,21761000
1/3/18,118071600,3108800,22607500
1/4/18,89738400,3022100,49731500
1/5/18,94640000,3544700,22956000
1/8/18,82271200,4279500,49297000
1/9/18,86336000,3661300,35733000
1/10/18,95839600,2686000,21549500
1/11/18,74670800,3125000,33227500
1/12/18,101672400,5443700,24125500
1/16/18,118263600,7220700,32371500
1/17/18,137547200,5253800,35517500
1/18/18,124773600,4026900,28429000
1/19/18,129700400,4578500,24441500
1/22/18,108434400,4140100,31052000
1/23/18,130756400,5169300,27327000
1/24/18,204420400,6807500,26437500
1/25/18,166116000,4753000,33701500
1/26/18,156572000,4857300,22697000
1/29/18,202561600,5701900,23735500
1/30/18,184192800,5871900,23588500
1/31/18,129915600,6424700,31070500
2/1/18,188923200,9113800,20988500
2/2/18,346375200,11125700,18524000
2/5/18,290954000,11495000,22320500
2/6/18,272975200,11066800,25442000
2/7/18,206434400,7162700,34846000
2/8/18,217562000,8578600,51573000
2/9/18,282690400,14141500,64668500
2/12/18,243278000,6738900,31139000
2/13/18,130196800,5917900,22801000
2/14/18,162579600,5959200,19753500
2/15/18,204588800,5652700,29564500
2/16/18,160704400,4472600,28213000
2/20/18,135722000,6499200,20047000
2/21/18,149886400,6304400,16098000
2/22/18,123967600,4858100,34849000
2/23/18,135249600,4418100,29087000
2/26/18,152648800,4955000,21700000
2/27/18,155712400,4808800,23987000
2/28/18,151128400,4515000,30348500
3/1/18,195208000,6835200,34428000
3/2/18,153816000,6587600,25464000
3/5/18,113605600,5233900,19119000
3/6/18,95154000,4561700,21428500
3/7/18,126814000,4174100,25036500
3/8/18,95096400,3862600,17831000
3/9/18,128740800,4534300,27534000
3/12/18,128828400,5174200,41320000
3/13/18,126774000,6531900,29829000
3/14/18,117473600,4259400,39837000
3/15/18,90975200,4069700,32824000
3/16/18,157618800,5425000,30586500
3/19/18,133787200,6580800,37421500
3/20/18,78597600,4581600,23821500
3/21/18,148219600,4750800,29792000
3/22/18,165963200,6320600,24699000
3/23/18,164115200,8006000,33274500
3/26/18,150164800,5624700,41876000
3/27/18,163690400,6999600,69360000
3/28/18,166674000,13705300,105007000
3/29/18,153594000,12581100,75853500
4/2/18,150347200,10463600,80570000
4/3/18,121112000,10231200,94222000
4/4/18,138422000,6982300,99483500
4/5/18,107732800,6413500,95605500
4/6/18,140021200,5882300,67601500
4/9/18,116070800,4208200,51249000
4/10/18,113634400,4254100,54949000
4/11/18,89726400,3582500,37414500
4/12/18,91557200,3135000,38044000
4/13/18,100497200,3685300,36636000
4/16/18,86313600,2808600,31692500
4/17/18,106421600,5114400,35000000
4/18/18,83018000,5227500,32788500
4/19/18,139235200,6523700,30453000
4/20/18,261964400,5541600,28139500
4/23/18,146062000,4465400,24467000
4/24/18,134768000,7494700,28426500
4/25/18,113528400,6587300,20068000
4/26/18,111852000,8801100,21780000
4/27/18,142623200,13053200,21823000
4/30/18,169709600,5464100,21141000
5/1/18,214277600,4572100,23128000
5/2/18,266157600,4360300,44852000
5/3/18,136272800,4251900,86760500
5/4/18,224805200,3443600,42847000
5/7/18,169805600,3801900,43391000
5/8/18,113611200,3067900,29650000
5/9/18,92844800,3637300,28637000
5/10/18,111957200,2817500,28258000
5/11/18,104848800,2263900,23398000
5/14/18,83115200,2509500,36434000
5/15/18,94780800,5077500,47596000
5/16/18,76732400,2570600,28370000
5/17/18,69176000,2147600,22103000
5/18/18,73190800,2642600,36259500
5/21/18,73603200,2925200,45913000
5/22/18,60962800,2115600,44729000
5/23/18,80233600,3361900,29925500
5/24/18,92936000,3430000,20883500
5/25/18,69844000,2698400,19375500
5/29/18,90056400,3846500,28333000
5/30/18,74762000,2907400,37448500
5/31/18,109931200,3166300,29598500
6/1/18,93770000,3313400,27122000
6/4/18,105064800,3187700,23989000
6/5/18,86264000,4782200,29976000
6/6/18,83734400,5473200,93836500
6/7/18,85388800,3765700,71726500
6/8/18,106627200,2955100,41026000
6/11/18,73234000,2335500,65917500
6/12/18,67644400,2259200,111737000
6/13/18,86553600,3327500,47349000
6/14/18,86440400,3174400,54905000
6/15/18,246876800,4777600,54241500
6/18/18,73939600,3107700,60366000
6/19/18,134314000,4290100,63809500
6/20/18,82514800,4332600,41918500
6/21/18,102847600,4941100,39835500
6/22/18,108801600,4075100,51330500
6/25/18,126652400,7511200,34656500
6/26/18,98276800,4386600,37262500
6/27/18,101141200,4872200,41668500
6/28/18,69460800,4529700,41990000
6/29/18,90950800,4543500,32462000
7/2/18,70925200,3185700,93799000
7/3/18,55819200,2177300,61413000
7/5/18,66416800,2983100,87382000
7/6/18,69940800,2650300,44327500
7/9/18,79026400,3012000,37984000
7/10/18,63756400,3002900,47357500
7/11/18,75326000,3209800,24420500
7/12/18,72164400,4532700,28606000
7/13/18,50055600,4383200,29349000
7/16/18,60172400,5466200,39093500
7/17/18,62138000,5682900,34981000
7/18/18,65573600,4861900,28121000
7/19/18,81147200,4676900,29576500
7/20/18,82704800,3884400,25811000
7/23/18,63957600,3888500,54964500
7/24/18,74791600,4278700,47954000
7/25/18,66839600,3738200,35377000
7/26/18,76304000,9924400,23152500
7/27/18,96096000,9681000,28516500
7/30/18,84118000,6562300,34070500
7/31/18,157492000,5738700,25384500
8/1/18,271742800,4153100,50647000
8/2/18,249616000,4354700,116075000
8/3/18,133789600,3460500,68282500
8/6/18,101701600,3391800,42821500
8/7/18,102349600,3377500,154379000
8/8/18,90102000,3963000,122856000
8/9/18,93970400,4860400,85919000
8/10/18,98444800,3639900,57760000
8/13/18,103563600,5531500,52319500
8/14/18,82992000,3986100,34932000
8/15/18,115230400,7700700,45506500
8/16/18,114001600,3957100,30320000
8/17/18,141708000,4104300,94793000
8/20/18,121150800,2862000,87011500
8/21/18,104639200,3105600,65861000
8/22/18,76072400,3080500,29730000
8/23/18,75532800,3563000,25736500
8/24/18,73905600,2800900,18013000
8/27/18,82100400,3569000,65396500
8/28/18,91107200,3100700,38245500
8/29/18,109019200,6531800,37237000
8/30/18,195175200,7277300,36083500
8/31/18,173360400,4204400,26875500
9/4/18,109560400,5721100,41752500
9/5/18,133332000,8220600,38604000
9/6/18,137160000,7488700,37404000
9/7/18,150479200,4892600,112459500
9/10/18,158066000,4544800,71417500
9/11/18,142996000,5033600,45850000
9/12/18,197114800,4414000,50077000
9/13/18,166825600,3621500,31701500
9/14/18,127997200,3642000,33828000
9/17/18,148780400,7050200,34438000
9/18/18,126286800,4268700,82737500
9/19/18,108495200,4056800,41474500
9/20/18,106435200,3154900,36747000
9/21/18,384986800,6855900,25252500
9/24/18,110773600,4213700,24215000
9/25/18,98217600,4538400,22408500
9/26/18,95938800,4313500,39216000
9/27/18,120724800,4329400,42545500
9/28/18,91717600,4085100,168248500
10/1/18,94403200,3460500,108888000
10/2/18,99152800,5400700,58717500
10/3/18,114619200,5253100,39975000
10/4/18,128168000,7257000,49071000
10/5/18,134322000,6822300,89722500
10/8/18,118655600,7393200,67363500
10/9/18,107564000,4772900,60303000
10/10/18,167962400,10988900,64076500
10/11/18,212497600,13935900,40838500
10/12/18,161351600,9444600,36007000
10/15/18,123164000,6437200,31000000
10/16/18,116736000,5859900,47632000
10/17/18,91541600,5295200,43277500
10/18/18,130325200,5874000,27106000
10/19/18,132314800,5907200,46877500
10/22/18,115168400,4500000,28001500
10/23/18,155071200,6723900,95139000
10/24/18,163702000,6928400,100291500
10/25/18,119423200,10285700,104203500
10/26/18,189033600,14963800,137127500
10/29/18,183742000,13866100,72430000
10/30/18,146640000,12460100,45633500
10/31/18,153435600,9390200,38121500
11/1/18,233292800,8135500,40000500
11/2/18,365314800,6955500,39040000
11/5/18,264654800,5624700,39155000
11/6/18,127531600,4257400,33814500
11/7/18,133697600,8192200,36872500
11/8/18,101450400,6534900,35453500
11/9/18,137463200,5902200,25494000
11/12/18,204542000,6806200,34707500
11/13/18,187531600,5933300,27243000
11/14/18,243204000,6486900,25201500
11/15/18,185915200,8427300,23128500
11/16/18,147713200,6066100,36031000
11/19/18,167701200,7790000,48544500
11/20/18,271300800,10878800,40023500
11/21/18,124496800,5716800,23434000
11/23/18,94496000,2707600,21013000
11/26/18,179994000,6257700,39960500
11/27/18,165549600,5783200,31791500
11/28/18,184250000,8458700,20638000
11/29/18,167080000,6613200,15403500
11/30/18,158126000,5761800,28145500
12/3/18,163210000,6862300,41532500
12/4/18,165377200,8694500,42309500
12/6/18,172393600,8789400,39212500
12/7/18,169126400,7576100,57556000
12/10/18,248104000,7494800,33067500
12/11/18,189126800,6244700,31544000
12/12/18,142510800,6598000,25135000
12/13/18,127594400,5271300,36829500
12/14/18,162814800,6367200,31688000
12/17/18,177151600,8829800,38370000
12/18/18,135366000,6523000,35500000
12/19/18,196189200,8792200,41371000
12/20/18,259092000,9991800,45359500
12/21/18,382978400,13640300,40084000
12/24/18,148676800,7220000,27799500
12/26/18,234330000,10411800,40815500
12/27/18,212468400,9722000,42875500
12/28/18,169165600,8829000,49695000
12/31/18,140014000,6954500,31511500
1/2/19,148158800,7983100,58293000
1/3/19,365248800,6975600,34826000
1/4/19,234428400,9182600,36970500
1/7/19,219111200,7993200,37756000
1/8/19,164101200,8881400,35042500
1/9/19,180396400,6348800,27164500
1/10/19,143122800,6507700,30282000
1/11/19,108092800,4686200,25195500
1/14/19,129756800,6005900,26236500
1/15/19,114843600,5998500,30283000
1/16/19,122278800,6366900,23458500
1/17/19,119284800,4208900,18383500
1/18/19,135004000,6020500,120754000
1/22/19,121576000,6416800,60333500
1/23/19,92522400,5225200,62650000
1/24/19,101766000,4089900,40061000
1/25/19,134142000,4945900,36248000
1/28/19,104768400,4837700,32116500
1/29/19,166348800,4632800,23108500
1/30/19,244439200,5783800,56251500
1/31/19,162958400,10910300,62846000
2/1/19,130672400,11506200,36417000
2/4/19,125982000,4929100,36760500
2/5/19,144406400,4453100,33714000
2/6/19,112958400,3939900,25192500
2/7/19,126966800,4626600,32603000
2/8/19,95280000,5657500,29221000
2/11/19,83973600,3317300,35648500
2/12/19,89134000,4858600,27588000
2/13/19,89960800,3560300,25708000
2/14/19,87342800,4120500,26004000
2/15/19,98507200,4343900,19524500
2/19/19,75891200,3681700,20842000
2/20/19,104457600,3337600,35710500
2/21/19,68998800,3483400,44546000
2/22/19,75652800,3096200,28703000
2/25/19,87493600,3184500,33132500
2/26/19,68280800,2665800,42912500
2/27/19,111341600,3148800,55919500
2/28/19,112861600,3025900,52603500
3/1/19,103544800,4974900,114557000
3/4/19,109744800,6167400,85484000
3/5/19,78949600,3681500,93823500
3/6/19,83241600,3996000,51677500
3/7/19,99185600,4957000,47212500
3/8/19,95997600,4667000,44098000
3/11/19,128044000,3876400,36961500
3/12/19,129870400,3614500,37520500
3/13/19,124130000,3552000,34223500
3/14/19,94318000,2946600,35517000
3/15/19,156171600,7550900,73927500
3/18/19,104879200,5429100,51405000
3/19/19,126585600,6364200,59003000
3/20/19,124140800,6265600,34541000
3/21/19,204136800,5767800,29735500
3/22/19,169630800,6363000,43728000
3/25/19,175381200,5103800,51075000
3/26/19,199202000,4865900,36754500
3/27/19,119393600,4324800,43896000
3/28/19,83121600,3043000,33870500
3/29/19,94256000,3320800,29956500
4/1/19,111448000,4238800,40552000
4/2/19,91062800,3448100,27394500
4/3/19,93087200,3980600,39597000
4/4/19,76457200,3623900,118603500
4/5/19,74106400,3640500,65191500
4/8/19,103526800,3752800,52052000
4/9/19,143072800,3714400,29520000
4/10/19,86781200,2964000,35306500
4/11/19,83603200,2654800,49179500
4/12/19,111042800,3114400,33730000
4/15/19,70146400,3724400,50193000
4/16/19,102785600,3044600,36364500
4/17/19,115627200,2893500,25632500
4/18/19,96783200,2749900,29381500
4/22/19,77758000,3373800,60735500
4/23/19,93292000,4640400,54719500
4/24/19,70162400,3675800,53637500
4/25/19,74172800,6099100,109247000
4/26/19,74596400,8432600,111803500
4/29/19,88818800,4021300,83572500
4/30/19,186139600,3506000,47323000
5/1/19,259309200,3117000,53522000
5/2/19,127985200,3962900,90796500
5/3/19,83569600,6381600,118534000
5/6/19,129772400,5417800,54169500
5/7/19,155054800,5902100,50657000
5/8/19,105358000,4078600,30882000
5/9/19,139634400,5308300,33557000
5/10/19,164834800,5718000,35041500
5/13/19,229722400,5783400,54174000
5/14/19,146118800,4629100,36262000
5/15/19,106178800,4692600,36480000
5/16/19,132125600,4707800,37416500
5/17/19,131516400,4736600,88933500
5/20/19,154449200,3798200,102631000
5/21/19,113459200,4005100,90019500
5/22/19,118994400,2936600,93426000
5/23/19,146118800,4424300,132735500
5/24/19,94858800,3369700,70683000
5/28/19,111792800,3200000,51564500
5/29/19,113924800,4279000,59843000
5/30/19,84873600,3146900,39632500
5/31/19,108174400,4618800,52033500
6/3/19,161584400,9098700,65322000
6/4/19,123872000,5679100,69037500
6/5/19,119093600,4239800,67554000
6/6/19,90105200,3689300,101211000
6/7/19,122737600,4808200,80017500
6/10/19,104883600,5371000,52925000
6/11/19,107731600,4042700,58267500
6/12/19,73012800,2674500,75987500
6/13/19,86698400,2795800,40841500
6/14/19,75046000,2851200,37167000
6/17/19,58676400,2634300,61584000
6/18/19,106204000,3895700,63579000
6/19/19,84496800,2895300,32875500
6/20/19,86056000,3217200,59317500
6/21/19,191202400,3933600,41010500
6/24/19,72881600,2283000,28754000
6/25/19,84281200,3012300,30910500
6/26/19,104270000,2441900,42536000
6/27/19,83598800,2141700,31698500
6/28/19,124442400,3037400,34257000
7/1/19,109012000,3203300,41067000
7/2/19,67740800,2645900,46295000
7/3/19,45448000,1690300,71005500
7/5/19,69062000,2628400,35328500
7/8/19,101354400,2883400,29402500
7/9/19,82312000,4345700,30954000
7/10/19,71588400,4931900,45728500
7/11/19,80767200,4317800,37572000
7/12/19,70380800,2509300,46002500
7/15/19,67789600,2981300,55000500
7/16/19,67467200,2618200,40745000
7/17/19,56430000,2558800,48823500
7/18/19,74162400,3504300,23793000
7/19/19,83717200,3185600,35242000
7/22/19,89111600,2900000,34212000
7/23/19,73420800,2703500,25115500
7/24/19,59966400,2631300,55364000
7/25/19,55638400,4136500,112091500
7/26/19,70475600,4927100,50138500
7/29/19,86693600,4493200,46366500
7/30/19,135742800,2910900,40545000
7/31/19,277125600,4470700,45891000
8/1/19,216071600,4713300,41297500
8/2/19,163448400,4956200,30682500
8/5/19,209572000,6058200,35141500
8/6/19,143299200,5070300,27821000
8/7/19,133457600,4526900,23882500
8/8/19,108038000,3701200,26371500
8/9/19,98478800,2879800,19491000
8/12/19,89927600,2905500,23319500
8/13/19,188874000,3994000,24240500
8/14/19,146189600,4893600,47813000
8/15/19,108909600,3759100,40798000
8/16/19,110481600,3018000,25492500
8/19/19,97654400,2816300,26548000
8/20/19,107537200,1929500,20626000
8/21/19,86141600,2031800,38971500
8/22/19,89014800,2653500,32795000
8/23/19,187272000,5270800,42693000
8/26/19,104174400,3080000,25259500
8/27/19,103493200,3019700,27081000
8/28/19,63755200,2419700,16127500
8/29/19,83962000,3015100,25897500
8/30/19,84573600,3058700,46603000
9/3/19,80092000,3543000,26770500
9/4/19,76752400,2324100,28805000
9/5/19,95654800,3310800,36976500
9/6/19,77449200,2496900,20947000
9/9/19,109237600,2999500,24013500
9/10/19,127111600,2613900,24418500
9/11/19,177158400,2432800,50214000
9/12/19,128906800,2823500,42906000
9/13/19,159053200,1971300,26565500
9/16/19,84632400,3675500,23640500
9/17/19,73274800,1982400,19327000
9/18/19,101360000,2505600,20851000
9/19/19,88242400,2031500,23979000
9/20/19,221652400,5341900,31765000
9/23/19,76662000,2922300,21701000
9/24/19,124763200,4616000,64457500
9/25/19,87613600,3493200,47135500
9/26/19,75334000,3536800,59422500
9/27/19,101408000,3907200,55582000
9/30/19,103909600,2644700,29399000
10/1/19,139223200,3084500,30813000
10/2/19,138449200,3301100,28157000
10/3/19,114426000,3468200,75422500
10/4/19,138478800,2471900,39975000
10/7/19,122306000,2154700,40321000
10/8/19,111820000,2542000,43391000
10/9/19,74770400,2043500,34472000
10/10/19,113013600,2575200,31416500
10/11/19,166795600,3255000,42377000
10/14/19,96427600,1910200,51025000
10/15/19,87360000,3111700,32164000
10/16/19,73903200,2763400,33420500
10/17/19,67585200,2647400,23846500
10/18/19,97433600,3362500,28749000
10/21/19,87247200,2130400,25101500
10/22/19,82293600,2111700,23004000
10/23/19,75828800,2138200,26305500
10/24/19,69275200,4446100,148604500
10/25/19,73477200,9626400,150030500
10/28/19,96572800,3708900,94351500
10/29/19,142839600,2276900,63421500
10/30/19,124522000,2449400,48209000
10/31/19,139162000,2781200,25335000
11/1/19,151125200,2790400,31919500
11/4/19,103272000,2771900,43935000
11/5/19,79897600,1885500,34717000
11/6/19,75864400,2029800,39704500
11/7/19,94940400,2651100,72336500
11/8/19,69986400,2123300,30346000
11/11/19,81821200,1946000,49933500
11/12/19,87388800,2037600,36797000
11/13/19,102734400,2989500,42100500
11/14/19,89182800,2264800,32324500
11/15/19,100206400,3927600,24045000
11/18/19,86703200,2839500,22002000
11/19/19,76167200,2270800,38624000
11/20/19,106234400,2790000,33625500
11/21/19,121395200,2662900,30550000
11/22/19,65325200,2479100,84353000
11/25/19,84020400,3486200,61697500
11/26/19,105207600,3181200,39737000
11/27/19,65235600,3025600,27778000
11/29/19,46617600,1923400,12328000
12/2/19,94487200,3925600,30372500
12/3/19,114430400,3380900,32868500
12/4/19,67181600,2670100,27665000
12/5/19,74424400,2823800,18623000
12/6/19,106075600,3117400,38062000
12/9/19,128042400,2442800,45115500
12/10/19,90420400,2514300,44141500
12/11/19,78756800,2097600,34489000
12/12/19,137310400,3095900,38819500
12/13/19,133587600,2745700,32854500
12/16/19,128186000,3145200,90871000
12/17/19,114158400,3644400,42484000
12/18/19,116028400,3351400,70605000
12/19/19,98369200,2652800,90535500
12/20/19,275978000,5150800,73763500
12/23/19,98572000,2136400,66598000
12/24/19,48478800,881300,40273500
12/26/19,93121200,6005400,53169500
12/27/19,146266000,6186600,49728500
12/30/19,144114400,3674700,62932000
12/31/19,100805600,2506500,51428500
1/2/20,135480400,4029000,47660500
1/3/20,146322800,3764400,88892500
1/6/20,118387200,4061800,50665000
1/7/20,108872000,4044900,89410500
1/8/20,132079200,3508000,155721500
1/9/20,170108400,3167300,142202000
1/10/20,140644800,2853700,64797500
1/13/20,121532000,2780800,132588000
1/14/20,161954400,3440900,144981000
1/15/20,121923600,2896600,86844000
1/16/20,108829200,2659500,108683500
1/17/20,137816400,3997300,68145500
1/21/20,110843200,3707800,89017500
1/22/20,101832400,3216300,156845000
1/23/20,104472000,2484600,98255000
1/24/20,146537600,3766200,71768000
1/27/20,161940000,3528500,68040500
1/28/20,162234000,2808000,58942500
1/29/20,216229200,2088000,89007500
1/30/20,126743200,6327400,145028500
1/31/20,199588400,15567300,78596500
2/3/20,173985600,5899100,236167500
2/4/20,136616400,5289300,304694000
2/5/20,118826800,4376200,242119000
2/6/20,105425600,3183000,199404000
2/7/20,117684000,5095300,85317500
2/10/20,109348800,5056200,123446000
2/11/20,94323200,5746000,58487500
2/12/20,113730400,3334300,60112500
2/13/20,94747600,3031800,131446500
2/14/20,80113600,2606200,78468500
2/18/20,152531200,2945600,81908500
2/19/20,93984000,2561200,127115000
2/20/20,100566000,3131300,88174500
2/21/20,129554000,4646300,71574000
2/24/20,222195200,6547000,75961000
2/25/20,230673600,6219100,86452500
2/26/20,198054800,5224600,70427500
2/27/20,320605600,8144000,121386000
2/28/20,426884800,9493800,122821000
3/2/20,341397200,6761700,100975000
3/3/20,319475600,7534500,128920000
3/4/20,219178400,4772900,75245000
3/5/20,187572800,4748200,54263500
3/6/20,226176800,5273600,63314500
3/9/20,286744800,7813200,85368500
3/10/20,285290000,7133300,77972000
3/11/20,255598800,5624800,66612500
3/12/20,418474000,11346200,94545500
3/13/20,370732000,8809700,113201500
3/16/20,322423600,8917300,102447500
3/17/20,324056000,10917100,119973000
3/18/20,300233600,9645200,118931000
3/19/20,271857200,10399900,150977500
3/20/20,401693200,9817900,141427500
3/23/20,336752800,7808500,82272500
3/24/20,287531200,7147100,114476000
3/25/20,303602000,6479100,106113500
